Site,ANNONCE_LINK,FROM_SITE,ID_CLIENT,ANNONCE_DATE,ACHAT_LOC,MAISON_APT,CATEGORIE,NEUF_IND,NOM,ADRESSE,CP,VILLE,QUARTIER,DEPARTEMENT,REGION,PROVINCE,ANNONCE_TEXT,ETAGE,NB_ETAGE,LATITUDE,LONGITUDE,M2_TOTALE,SURFACE_TERRAIN,NB_GARAGE,PHOTO,PIECE,PRIX,PRIX_M2,URL_PROMO,PAYS_AD,PRO_IND,SELLERTYPE,MINI_SITE_URL,MINI_SITE_ID,AGENCE_NOM,AGENCE_ADRESSE,AGENCE_VILLE,AGENCE_DEPARTEMENT,EMAIL,WEBSITE,AGENCE_TEL,AGENCE_TEL_2,AGENCE_TEL_3,AGENCE_TEL_4,AGENCE_FAX,AGENCE_CONTACT,PAYS_DEALER,FLUX,SITE_SOCIETE_URL,SITE_SOCIETE_ID,SITE_SOCIETE_NAME,AGENCE_RCS,SPIR_ID
inmuebles24.com,http://www.inmuebles24.com/propiedades/garden-house-calle-tranquila-nuevo-y-muy-amplio.-52419545.html,inmuebles24, 24LDS5,2017-08-02 14:08:11.891970,Alquiler / Venta,Departamento,"Departamento
											",,"Garden House, Calle Tranquila, Nuevo y Muy Amplio. Distrito Federal - Inmuebles24","Edgar Allan Poe, Polanco, Miguel Hidalgo",,Miguel Hidalgo,Polanco,,,Distrito Federal,"
										Lindo departamento nuevo GH con 1 gran terraza , 2 terrazas interiores , y balcón al frente ,cocina con granito , pisos de madera, y porcelanato , baños con mármol, amplios closets . renta $ 70,0000. Roof Garden y Gym . No Incluye mantenimiento $70,000 venta $ 16,500,0000 .3 recamaras ,la 3er puede ser estudio /recamara , recamara principal y 2a, con salida directa a la terraza baño y vestidor en la principal, la 3 comparte baño completo con area social , cuarto de servicio muy amplio e independiente de la cocina , area de lavado, 2 autos independientes , vigilancia . elevador . Entre Homero y Ejercito Nacional.. Se pueden dar Recibos fiscales , mascotas pequeñas . Ventaneria antiruido . Se entrega con enrollables y black out . ,153m2 interiores, 45m2 terraza,6.2m2 balcon,198m2 totales. Roof garden y Gym en area común.
									",,,19.437799600000000,-99.199660500000000,m²,"
												",,,,"MN 16,500,000",,,,,,,,Ma.Luisa  Zaldivar Parra,,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/casa-venta-valle-imperial-zapopan-52497506.html,inmuebles24, 52497506,2017-08-02 14:09:02.258331,Venta,Casa,"Casa
											",,"Casa Venta Valle Imperial Zapopan, Jalisco - Inmuebles24","Valle Imperial, Fraccionamiento Valle Imperial, Zapopan",,Zapopan,Fraccionamiento Valle Imperial,,,Jalisco,"
										CASA EN VENTA PARA ESTRENAR EN COTO ALMENDRO EN VALLE IMPERIAL, CUENTA EN PLANTA BAJA CON: COCHERA PARA DOS AUTOS, SALA, COMEDOR, TERRAZA, COCINA INTEGRAL, PATIO, BAÑO COMPLETO, CUARTO O ESTUDIO, EN PLANTA ALTA CUENTA CON: TRES RECAMARAS, DOS BAÑOS COMPLETOS. EL COTO CUENTA CON CASA CLUB. EXCELENTE OPORTUNIDAD
									",,,20.777303257713157,-103.434641286016580,165,135,,,,"MN 2,485,000",,,,,,,,Esfera Inmobiliaria,,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/casa-bosque-del-tesoro-52910359.html,inmuebles24, 52910359,2017-08-04 14:09:53.338898,Venta,Casa,"Casa
											",,"Casa Bosque del Tesoro, Edo. de México - Inmuebles24","Bosque del Tesoro, La Herradura, Huixquilucan",,Huixquilucan,La Herradura,,,Edo. de México,"
										ESTUDIO.inmobiliario Ofrece casa en calle tranquila para actualizar, amplia, techos altos, en dos niveles. ,Tres recámaras con baño y vestidor, family, biblioteca, sala comedor, cocina, desayunador, jardín y terraza de 100m2. ,Estacionamiento para 4 autos
									",,,19.414703500000000,-99.255441200000000,614,712,,,,"MN 13,990,000",,,,,,,,ESTUDIO.inmobiliario,,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/se-venden-departamentos-nuevos-en-calle-tlalpan-col.-53233405.html,inmuebles24, 53233405,2017-08-04 14:09:53.338898,Venta,Departamento,"Departamento
											",,"Se Venden Departamentos Nuevos en Calle Tlalpan, Col. Moderna, Distrito Federal - Inmuebles24","Tlalpan, Moderna, Benito Juárez",,Benito Juárez,Moderna,,,Distrito Federal,"
										Excelente desarrollo en 10 niveles, muy bien ubicado en avenida principal Tlalpan, a unos pasos del metro Xola. Vialidades importantes como son Eje Central y Viaducto. ,Viviendas con tipologías de uno y dos niveles; Confort, diseño de vanguardia, seguridad y una excelente ubicación caracterizan este nuevo proyecto. ,Departamentos de 64 m2 a 83m2, 1 y 2 niveles, estancia -comedor, 2 y 3 recámaras, cocina integral equipada, 2 baños, Roof garden y terrazas, 1 y 2 cajones de estacionamiento.
									",,,23.085987700000000,-102.153014999999980,82,82,,,,"MN 3,490,000",,,,,,,,Coldwell Banker Invest (Asociada con ID 15246)7,,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/estrena-casa-en-el-fraccionamiento-real-del-bosque-52935763.html,inmuebles24, 52935763,2017-08-01 14:10:43.363518,Venta,Casa,"Casa
											",,"Estrena Casa en El Fraccionamiento Real del Bosque, Provincia de Querétaro - Inmuebles24",,,Corregidora,,,,Querétaro,"
										Casa en Venta con excelentes acabados.,En planta baja,Medio baño, estancia, bar, cocina , cto lavado, cto servicio con baño, terraza y jardin pequeño...cochera para dos coches.,En planta alta,Estancia/ cto de tv muy amplio, rec ppal con baño y vestidor, 2 recamaras mas con closet y baño cada una. EasyBroker ID: EB-AW2229
									",,,20.506339000000000,-100.401306000000000,213,199,,,,"MN 2,250,000",,,,,,,,INMOBILIARIA URBILEX,,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/bodega-en-venta-rustica-xalostoc-ecatepec-52949001.html,inmuebles24, 52949001,2017-07-26 14:11:08.231357,Venta,Bodega comercial,"Bodega comercial
											",,"Bodega en Venta Rustica Xalostoc Ecatepec, Edo. de México - Inmuebles24","Colonia Rustica Xalostoc, Rustica Xalostoc, Ecatepec de Morelos",,Ecatepec de Morelos,Rustica Xalostoc,,,Edo. de México,"
										,Precio Venta $ 75'000,000,Terreno 10,940m2, construcción 11.540m2, muy bien ubicada, oficinas 600m2, 8 baños, altura 6 m, se puede vender en dos partes. ,Otras Características:,Baños en Oficina: 4.,
									",,,19.526399390000000,-99.076560440000000,"11,540","10,940",,,,"MN 75,000,000",,,,,,,,AMPSA Bienes Raíces,,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/hermosa-casa-en-el-pedregal-52047512.html,inmuebles24, 52047512,2017-07-24 14:11:33.618592,Venta,Casa,"Casa
											",,"Hermosa Casa en El Pedregal, Distrito Federal - Inmuebles24",,,Alvaro Obregón,Pedregal,,,Distrito Federal,"
										Hermosa casa estilo contemporáneo mexicano con excelente iluminación y magníficos espacios. ,La casa esta desarrollada en 2 plantas, en la parte de abajo tiene amplia sala con vista a un hermoso jardín con un family room , medio baño de visitas. ,Comedor con vista al jardín trasero, cocina integral con desayunador, estas tres áreas se integran con el jardín dando un área de convivencia muy agradable. ,área de lavado. ,En la planta alta 5 recámaras la principal con baño con jacuzzi, vestidor y salita; las otras 4 recámaras de muy buen tamaño todas con baño propio solo una con vestidor las otras 3 con closet. ´ ,Cuarto de servio con baño, baño para choferes. Una bodega muy grande. ,La casa tiene 2 jardínes de muy buen tamaño. ,Toda la casa tiene calefacción y aire acondicionado, estacionamiento techado para 4 automóviles. ,Baños y cocina para modernizar. ,Pisos de madera en sala, comedor y recámaras.
									",,,,,815,967,,,,"MN 20,000,000",,,,,,,,Best House Inmobiliaria,,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/terreno-en-venta-en-tlajomulco-de-zuniga-208293.html,inmuebles24, 208293,2017-07-12 14:12:00.097961,Venta,Terreno / Lote,"Terreno / Lote
											",,"Terreno en Venta en Tlajomulco de Zúñiga, Jalisco - Inmuebles24",,,Chapala,Chapala Centro,,,Jalisco,"
										Excelente Terreno Plano $600/m2 con 200m de Frente a Carretera Chapala y 375 m de Fondo. Pozo propio. En el entronque a Carretera a Cajititlan. Antes del paso a desnivel. A 5 Minutos del Aeropuerto, pasando Arena VFG. Excelente para Bodegas, Gasolinera, centro de Distribución, etc. .
									",,,,,1,"75,000",,,,"MN 45,000,000",,,,,,,,LARA + LARA,,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/binome-townhouses-apartments-53082886.html,inmuebles24,Julio 2019,2017-08-08 14:06:02.344525,Venta,Desarrollo vertical,"Desarrollo vertical
											",,"Binome Townhouses & Apartments, Edo. de México - Inmuebles24",,,Huixquilucan,Interlomas,,,Edo. de México,"
										BINÔME TH & A está ubicado en la mejor zona de Interlomas, cuenta sólo con 30 exclusivos departamentos distribuidos en dos torres que se complementan, donde nacen nuestros Apartments, Townhouses, Garden houses y Penthouses, creando así una diversidad unificada, con una arquitectura de posibilidades, flexible y modular que ofrece experiencias integrales de calidad y estilo de vida urbano, privilegiando la orientación, luz y ventilación natural, vistas, naturaleza y topografía. Diseñamos amenidades de alto nivel que son la suma de beneficios y experiencias para desarrollos de gran escala, pensadas para un selecto grupo de propietarios. Cada torre cuenta con un elevador central y un elevador de servicio que dan acceso directo a los departamentos mediante un control de acceso, con vigilancia las 24 hrs. y CCTV. Acceso controlado al estacionamiento. Para generar el menor impacto en el ambiente, hemos aprovechado la iluminación natural en todos los espacios posibles junto con luminarias de bajo consumo, diseñamos espacios con ventilación cruzada y un sistema de tratamiento y utilización de aguas residuales. Precio desde $7´649,538
									",,,,,m²,200,,,,MN 1,,,,,,,,LOMELIN 1,,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/penthause-de-lujo-en-desarrollo-con-estupendas-53213590.html,inmuebles24, 53213590,2017-07-12 14:12:00.097961,Venta,Departamento,"Departamento
											",,"Penthause de Lujo en Desarrollo con Estupendas Amenidades, Distrito Federal - Inmuebles24","EL BORDO 83, Ex-Hacienda Coapa, Coyoacán",,Coyoacán,Ex-Hacienda Coapa,,,Distrito Federal,"
										EXCELENTE PENTHAUSE GRAN CALIDAD DE ACABADOS; ESTANCIA, COCINA EQUIPADA CON BARRA Y MURO DE GRANITO, SALA DE TELEVISIÓN, TRES RECAMARAS (DOS CON VESTIDOR Y BAÑO, LA TERCERA CON CLOSET) PORCELANATO EN PISOS, CARPINTERÍA ITALIANA. AMPLIO ROOOF GARDEN CON ASADOR Y VISTA PANORÁMICA. AMENIDADES QUE INCLUYEN ALBERCA, GIMNASIO, SPA, CAFETERÍA, ÁREAS VERDES, BIBLIOTECA Y MAS. ANÍMATE A ESTRENARLO.
									",,,19.305015000000000,-99.137654699999980,117,216,,,,"MN 5,172,000",,,,,,,,GUADALUPE PONTONES NOGUERON,,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/departamento-remodelado-en-lafontaine-entre-horacio-y-52674616.html,inmuebles24, 52674616,2017-08-01 14:13:15.762829,Venta,Departamento,"Departamento
											",,"Departamento Remodelado en Lafontaine Entre Horacio y Homero, Distrito Federal - Inmuebles24","lafontaine, Polanco, Miguel Hidalgo",,Miguel Hidalgo,Polanco,,,Distrito Federal,"
										Departamento acabado de remodelar con acabados de lujo sin usar, cocina hecha a la medida en brillo directo y quarzo con electrodomésticos alemanes, carpintería en nogal americano, luces led nuevas, muros nuevos, piso de ingeniería español nuevo, baños italianos nuevos, cancelería con doble vidrio nueva etc. Consta de 65 mts aprox. Una recámara bastante grande, con dos closets, baño completo dentro de la recámara, medio baño de visitas con espacio para lavadora y secadora, sala y comedor de muy buen tamaño y cocina abierta. Techos altos, muchísima luz natural y bonitas vistas. En la mejor ubicación de Polanco a cuadra y media de masaryk y a dos cuadras del parque Lincoln en una de las calles mas bonitas. No cuenta con estacionamiento. Listo para estrenarse. Es de los departamentos que ya no se encuentran en Polanco.
									",,,19.429965524575870,-99.199004374343870,65,65,,,,"MN 5,950,000",,,,,,,,ALEJANDRO  B,,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/exclusiva-casa-en-colinas-del-bosque-50621331.html,inmuebles24, 50621331,2017-08-07 14:13:42.661917,Venta,Casa en condominio,"Casa en condominio
											",,"Exclusiva Casa en Colinas del Bosque, Distrito Federal - Inmuebles24","Malinche, Colinas del Bosque, Tlalpan",,Tlalpan,Colinas del Bosque,,,Distrito Federal,"
										Amplia Residencia en Exclusivo Fraccionamiento Colinas del Bosque, La casa esta en dos niveles estancia, sala en desnivel con chimenea, amplio comedor y cocina integral con desayunador y alacenas, PRECIOSO JARDÍN INTERIOR DE 100 mts, 3 recámaras con baño la principal con vestidor, cuarto de servicio, estacionamiento para 3 autos y estricta vigilancia las 24 hrs. Cerca de vialidades importantes Periférico sur, Calzada de Tlalpan e Insurgentes Sur. ,CONOZCALA!! ,Citas: ,Ver datos,, ,Ver datos,
									",,,19.278972600000000,-99.149874700000000,356,325,,,,"MN 9,500,000",,,,,,,,Habitat Soluciones Inmobiliarias,,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/anatole-france-310.-departamentos-en-polanco.-52303152.html,inmuebles24,3° trimestre 2017,2017-08-07 14:13:42.661917,Venta,Desarrollo vertical,"Desarrollo vertical
											",,"Anatole France 310. Departamentos en Polanco., Distrito Federal - Inmuebles24","Anatole France 310, Polanco, Miguel Hidalgo",,Miguel Hidalgo,Polanco,,,Distrito Federal,"
										Anatole France Apartments. ,Hermoso desarrollo de 9 exclusivos departamentos en una de las zonas con mayor plusvalia, Polanco. ,Ven a conocer este magnífico lugar, donde encontrarás tu nuevo hogar. ,Departamentos de 2 y 3 recámaras, 2.5 y 3.5 baños, 2 estacionamientos. ,Amenidades como Roof garden común y jacuzzi. ,*Los departamentos se entregaran con cocina integral de importación italiana, que cuentan con cubierta y lambrin de cuarzo negro, incluye horno eléctrico, parrilla de gas de cinco quemadores, horno de microondas, campana extractora y un refrigerador de 23 pies cúbicos con despachador de agua.
									",,,19.436143800000000,-99.197418999999970,m²,155,,,,"MN 18,638,000",,,,,,,,CLASS BIENES RAICES,,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/local-industrial-en-venta:-$25-000-000.00-renta:-52844427.html,inmuebles24, GRB-373-Li,2017-08-07 14:13:42.661917,Alquiler / Venta,Local Comercial,"Local Comercial
											",,"Local Industrial en Venta: $25,000,000/ Renta: $160,000en Civac / Jiutepec - Grb - 373 - Li, Provincia de Morelos - Inmuebles24",,,Jiutepec,,,,Morelos,"
										,CIVAC,Excelente Nave industrial con grandes espacios.,5050.00 m² de sup. 2300.00 m² de const. de los cuales son 300.00 m² de áreas administrativas bodega con dos oficinas y mezzanine. 2000M2.de bodegas y servicios. Caseta de vigilancia comedor de empleados pequeñas bodegas 4 cámaras de refrigeración y congelador de 80 Ton./Habilitar. Cisterna de ,Ver datos, lts. área de maniobras estacionamiento con doble acceso. ,Bascula de 40 ton. Subestación electrica 300kva.,Excellent Industrial factory with large spaces., 5050.00 m² . 2300.00 m² const.  Which are 300.00 square meters of administrative areas  warehouse with two offices and mezzanine. 2000M2.de wineries and services. Guardhouse  dining employees small wineries  4 refrigeration and freezer chambers 80 Ton./ Enable. water storage of ,Ver datos, liters . maneuvering area  parking with dual access . 40 ton scale . Electrical Substation 300kva.,
									",,,18.895487400000000,-99.173293599999994,m²,"
												",,,,"MN 25,000,000",,,,,,,,gilda.camino,,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/$100-000-de-descuento-en-tu-departamento.-el-risco-50434990.html,inmuebles24,Inmediata,2017-08-07 14:13:42.661917,Venta,Desarrollo Horizontal/Vertical,"Desarrollo Horizontal/Vertical
											",,"$100,000 de Descuento en Tu Departamento. El Risco Lomas Verdes, Edo. de México - Inmuebles24","Paseo faisán, Lomas Verdes, Naucalpan de Juárez",,Naucalpan de Juárez,Lomas Verdes,,,Edo. de México,"
										El Risco, hermoso complejo de departamentos de 113 a 116 m2, 3 recámaras, 2 baños y 2 estacionamientos. ,Haz tu nueva vida en un hermoso departamento lejos del ruido y con todas las comodidades de la ciudad. ,Ubicado en una de las zonas residenciales más tranquilas de Lomas Verdes. ,Lo necesario para que tú y toda su familia disfrute de una vida tranquila teniendo a su alcance todos los servicios que satisfagan sus necesidades. ,Departamentos en Entrega Inmediata. ,APROVECHA. En la compra de tu departamento obtén $100,000 de descuento.* ,*Los $100,000 descuento aplica sobre el valor total del depto. Esta promoción no aplica a las personas que compraron antes del 01 de junio de 2017 en el desarrollo. Promoción sujeta a disponibilidad. No aplica con otras promociones. Promoción válida con la última lista de precios publicada o comunicada a los asesores de Class Bienes Raíces. Aplican restricciones. Precios sujetos a cambio sin previo aviso.
									",,,19.507909600000000,-99.266919299999980,m²,113,,,,"MN 2,925,500",,,,,,,,CLASS BIENES RAICES,,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/providencia-726-preventa-nueva!-52708697.html,inmuebles24,Diciembre 2018,2017-08-07 14:13:42.661917,Venta,Desarrollo vertical,"Desarrollo vertical
											",,"Providencia 726 ¡Preventa Nueva!, Distrito Federal - Inmuebles24","Providencia, Del Valle Centro, Benito Juárez",,Benito Juárez,Del Valle Centro,,,Distrito Federal,"
										PREVENTA NUEVA ,Desarrollo de 52 departamentos divididos en 3 torres. ,Contamos con departamentos con jardines, terrazas, roof gardens privados y balcones. Pueden ser interiores o con vista hacia la calle de Providencia. ,El desarrollo contará con un salón de usos múltiples con una terraza y gimnasio para uso común de todos. Los PH’s tienen opción de una tercer recámara o un salón de juegos. ,Todos los departamentos tienen al menos 2 recámaras con opción a una tercera: la principal con vestidor y baño completo, la segunda y, en su caso, tercer recamara con closet y baño completo compartido por la parte de afuera. Todos cuentan con medio baño para el personal de servicio. ,2 Cajones de estacionamiento por departamento y tenemos cajones disponibles a la venta, así como bodegas. ,¡Excelente ubicación! ,Cómo llegar: entre las calles de Concepción Beistegui y Torres Adalid. ,LA CASETA DE VENTAS SE ENCUENTRA FRENTE AL DESARROLLO, EN PROVIDENCIA 721.
									",,,19.390665600000000,-99.169075499999960,m²,146,,,,"MN 6,502,300",,,,,,,,Espiral Bienes Raíces,,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/casa-en-venta-en-toluca-cerca-del-aeropuerto-52574602.html,inmuebles24, 52574602,2017-08-07 14:15:52.967126,Venta,Casa,"Casa
											",,"Casa en Venta en Toluca Cerca del Aeropuerto, Edo. de México - Inmuebles24",,,Toluca,San Mateo Otzacatipan,,,Edo. de México,"
										,Casa moderna con exquisitos acabados. El conjunto habitacional con 36 casas cuenta con 2 filtros de seguridad, El primer acceso al fraccionamiento con caseta de vigilancia las 24 horas. El segundo acceso es con acceso electrónico. Cuenta con Barda electrificada perimetral. Estacionamiento para visitas y amplias áreas verdes.,Tenemos 8 casas disponibles 2 completamente concluidas, listas para que usted las habite. Otras 2 en proceso de construcción (Modelo D) y 4 casas para escoger entre 4 diseños hermosos. El terreno es de 126 m y los metros de construcción dependen del modelo:,Modelo D 160.27 m,PLANTA BAJA, GARAGE PARA 2 AUTOS, VESTÍBULO, BAÑO VISITAS, SALA, COMEDOR, COCINA, CUARTO DE LAVADO Y PLANCHADO , JARDIN,PRIMER NIVEL, ESCALERAS, VESTÍBULO, SALA DE TV, RECÁMARA PRINCIPAL CON BAÑO PROPIO, RECÁMARA 1, RECÁMARA 2, BAÑO COMPARTIDO,
									",,,,,160,126,,,,"MN 1,950,000",,,,,,,,Metepec Inmobiliaria,,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/casas-con-alberca-de-2-3-y-4-recamaras-en-la-mejor-53199113.html,inmuebles24, 53199113,2017-08-02 14:16:17.911553,Venta,Casa,"Casa
											",,"Casas con Alberca, de 2, 3 y 4 Recamaras en La Mejor Zona Turistica de Morelos, Provincia de Morelos - Inmuebles24","centro, Centro, Yautepec",,Yautepec,Centro,,,Morelos,"
										Estamos ubicados, en la zona vacacional más importante del Estado de Morelos, con un clima inmejorable y atractivos turísticos como: ,Tepoztlán, Yautepec, Oaxtepec, Cocoyoc, Tlayacapan, Cuautla. ,Podrás disfrutar del turismo religioso visitando sus conventos e iglesias, turismo arquitectónico en las imponentes haciendas de la región, con una vista única a Tepoztlán, y los volcanes Iztaccíhuatl y Popocatépetl. A tan solo 99 kilómetros de la Ciudad de México ,Contamos con 5 prototipos de vivienda: ,T-50 casas de 2 recamaras ,T-70 casas de 3 recamaras ,T-80 casas de 3 recamaras plus ,T-103 casas de 4 recamaras ,T-103 casas de 4 recamaras con Roft Garden ,Todas cuentan con alberca por privada, área de asadores estacionamientos, áreas verdes, seguridad privada las 24 horas, mantenimiento. ,Visitas previa cita, comunícate al: ,Cel. 55 ,Ver datos, o 55 ,Ver datos, manda Whats App ,""Te invitamos a realizar tu tramite sin costo, sabemos que obtener tu casa es un sueño que te acompañara toda la vida, nosotros te brindamos la mejor opción para realizarlo” ,Aceptamos cualquier tipo de crédito, Fovissste, Infonavit, SHF, los tramites son sin costo, visitas previa cita cualquier dia de la semana... ,Llama y solicita informes...
									",,,18.885510900000000,-99.061946499999980,103,103,,,,"MN 930,000",,,,,,,,ROGELIO GUZMÁN,,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/vitta-delta-52877582.html,inmuebles24,Marzo 2018,2017-08-07 14:13:42.661917,Venta,Desarrollo vertical,"Desarrollo vertical
											",,"Vitta Delta, Distrito Federal - Inmuebles24","XOCHICALCO 63, Narvarte Poniente, Benito Juárez",,Benito Juárez,Narvarte Poniente,,,Distrito Federal,"
										8 DEPARTAMENTOS ,3 RECAMARAS 2.5 BAÑOS ,SALA ,COMEDOR ,COCINA ,ÁREA DE LAVADO ,SALA DE TV ,TOTALMENTE ACABADOS ,CUENTA CON ROOF GARDEN COMÚN ,2 PENTHOUSES CON ROOF GARDEN PRIVADO ,lista de precios sujeta a cambios
									",,,19.399571981764190,-99.153482926983660,m²,137,,,,"MN 5,200,402",,,,,,,,ADV Arquitectura,,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/casa-en-arborea-modelo-b-52950721.html,inmuebles24, 52950721,2017-07-28 14:17:09.525380,Venta,Casa,"Casa
											",,"Casa en Arborea Modelo B, Yucatán - Inmuebles24",,,Mérida,,,,Yucatán,"
										ARBÓREA es un lugar para vivir en paz, seguridad y armonía en un entorno natural..,Podrás convivir con la naturaleza y experimentar un mundo + natural. Esto se logra debido a la gran inversión en la conservación y plantación de más de 1,600 árboles.,Con una excelente urbanización, ARBÓREA se localiza en la zona norte de Mérida, la cual por su gran plusvalía, convertirá tu experiencia en una inversión a corto plazo.,Amenidades:,- Pórtico de acceso con caseta de vigilancia con guardias 24/7,- Amplias avenidas totalmente arboladas con instalaciones subterráneas,- Bardas de 3.2 metros de altura con cerco eléctrico perimetral,- Cámaras de vigilancia en todo el desarrollo,- Fuente de acceso principal,- Salón de usos múltiples para 200 personas con cocina y baños,- Gimnasio con más de 30 máquinas y baños equipados,- Pabellón de usos múltiples con asador, terraza, baños y mobiliario,- Área deportiva, canchas con gradas e iluminación: fútbol 7, tenis y pádel. Canal de nado y pista de jogging.,- Área recreativa de usos múltiples con bancas de lectura,- Área de contemplación con cascada de agua y vegetación,Distribución:,Planta baja:,-Cochera techada para 3 autos,- Sala ,- Comedor ,- Terraza techada,- Sala de tv con baño,- Cocina ,- Alacena,- Cuarto de servicio con baño,- Cuarto de lavado y area de maquinas,- Area de tendido ,- Bodega,- 1/2 baño para visitas,- Recamara 1 con closet y baño,- Recamara 2 con closet y baño,- Recamara principal con closet vestidor , baño y tina al aire libre,Incluye:,- Árboles, pasto, piedra fina y plantas varios como animación de áreas verdes,- Fumigacion preventiva contra termitas,- Tinaco de 1,100 lts,- Cisterna de 1.50 x 1.50 x 2.00,- Biodigestor y pozo de absorción,- Piscina con acabado en cemento blanco incluye: lamparas led ( 5 pzas ) , preparación para sistema de filtrado , cuarto de maquinas , pozo de llenado y desagüe. ,- Gabinetes de cocina integral con electrodomésticos,*Incluye gabinetes inferiores varios colores a escoger, gabinetes superiores de cristal , mueble de horno y micro , marco de refri .,*Incluye triturador de alimentos en tarja , salida de agua de garrafon en tarja y alimentacion de agua para refri.,*Parrilla 5 quemadores teka modelo eh 90 5g ai tr h. Fund,*Horno teka modelo hge 824 inox,*Campana teka modelo dje 90,*Micro ondas con trim ge profile modelo peb7226sfss,*Preparación para lavavajillas,- Iluminación de led interior y exterior,- y más!,Adicionales:,- Mosquiteros en puertas batientes de aluminio,- Puertas templadas de baño,- Refrigerador,- Lavavajillas,- Abanicos,- Equipos de aire acondicionado,- Equipo hidroneumatico,- Equipo suavizador,- Equipo de filtrado piscina,- Accesorios de baño,- Paneles solares,- Closets,- Lamparas arbotantes,- Lamparas sobre espejos,- Sistema de alarma,- Sistema de riego,- Paneles solares,Disponibles:,- Lote 6.- Terreno irregular,(Precios de inmuebles sujeto a cambio sin previo aviso, actualización semanal comprobar disponibilidad). EasyBroker ID: EB-AV2478
									",,,21.041172400000000,-89.555053900000000,334,889,,,,"MN 4,190,000",,,,,,,,Mayakin Bienes Raices ,,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/departamento-de-lujo-en-preventa-fairway-9-bosque-real-52092009.html,inmuebles24, 52092009,2017-08-06 14:17:34.988434,Venta,Departamento,"Departamento
											",,"Departamento de Lujo en Preventa Fairway 9 Bosque Real, Edo. de México - Inmuebles24",,,Huixquilucan,Bosque Real,,,Edo. de México,"
										Espectaculares departamentos de mas de 500m2 ubicados en el hoyo 9 del campo de Golf Bosque Real, acabados de lujo, se entregan completamente terminados. Amenities, alberca, gimnasio, business center etc.
									",,,,,453,528,,,,"U$D 1,074,000",,,,,,,,Paola Felix,,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/hemlock-by-evergreen-52810298.html,inmuebles24,Octubre 2017,,Venta,Desarrollo horizontal,"Desarrollo horizontal
											",,"Hemlock By Evergreen, Distrito Federal - Inmuebles24","Moliere 101, Polanco, Miguel Hidalgo",,Miguel Hidalgo,Polanco,,,Distrito Federal,"
										Hemlock, ofrece 4 Townhouses, en el corazón de Polanco, a sólo dos cuadras del Parque Lincoln. Un proyecto de Sordo Madaleno Arquitectos, desarrollado por Evergreen Capital Investments, dando un resultado conceptual e innovador. En Hemlock, cada Townhouse, goza de total independencia, y se distribuyen en 4 pisos y un sótano, terraza y roof garden privados. Hemlock se entrega listo para ser habitado, con acabados de primera calidad y cocina de lujo.
									",,,19.433109500000000,-99.201509900000020,2 Recámaras,427,,,,"MN 43,057,744",,,,,,,,HEMLOCK ( Espacio 7 ),,,,,,,,,,,,,,,,,,
